xopt_index,xopt_index.2,error,end_n_particle,end_norm_emit_x,end_norm_emit_y,end_higher_order_energy_spread,end_mean_x,end_sigma_x,end_min_x,end_max_x,end_mean_y,end_sigma_y,end_min_y,end_max_y,end_mean_z,end_sigma_z,end_min_z,end_max_z,end_mean_r,end_sigma_r,end_min_r,end_max_r,end_mean_theta,end_sigma_theta,end_min_theta,end_max_theta,end_mean_px,end_sigma_px,end_min_px,end_max_px,end_mean_py,end_sigma_py,end_min_py,end_max_py,end_mean_pz,end_sigma_pz,end_min_pz,end_max_pz,end_mean_pr,end_sigma_pr,end_min_pr,end_max_pr,end_mean_ptheta,end_sigma_ptheta,end_min_ptheta,end_max_ptheta,end_mean_beta_x,end_sigma_beta_x,end_min_beta_x,end_max_beta_x,end_mean_beta_y,end_sigma_beta_y,end_min_beta_y,end_max_beta_y,end_mean_beta_z,end_sigma_beta_z,end_min_beta_z,end_max_beta_z,end_mean_xp,end_sigma_xp,end_min_xp,end_max_xp,end_mean_yp,end_sigma_yp,end_min_yp,end_max_yp,end_mean_energy,end_sigma_energy,end_min_energy,end_max_energy,end_mean_kinetic_energy,end_sigma_kinetic_energy,end_min_kinetic_energy,end_max_kinetic_energy,end_mean_p,end_sigma_p,end_min_p,end_max_p,end_mean_gamma,end_sigma_gamma,end_min_gamma,end_max_gamma,end_mean_t,end_sigma_t,end_min_t,end_max_t,end_z_screen,end_n_particle_loss,end_total_charge,fingerprint,GUNSOLNEW,xopt_index.1,xopt_error,GUNSOLNEW2,PC0,gun_phi_relative,phiC0_relative,r_dist:n_sigma_cutoff:value,t_dist:n_sigma_cutoff:value,t_dist:sigma_t:value,transforms:t2:sigma_xy:value,transforms:t3:sigma_t:value,xopt_runtime,"end_max[sigma_x, sigma_y]",end_norm_emit_4d,end_sqrt_norm_emit_4d,"end_max[norm_emit_x, norm_emit_y]",transforms:t2:sigma_xy:units,transforms:t3:sigma_t:units,total_charge:value,total_charge:units,n_particle,start:MTE:value,start:MTE:units,dz_sol_buncher,dz_sol_linac,PC1,PC2,GBacc,xacc,phiC1_relative,phiC2_relative,n_screens,just_cathode,just_gun,space_charge,apertures_on
19,19,False,100000,4.8589920147253576e-08,4.8624017209357416e-08,24158.504109168123,5.687416805760772e-09,0.0001830961052348703,-0.000599932882839656,0.0005822148610234944,2.4107072141688416e-10,0.00018309002614883674,-0.0005962626028143097,0.0006050331587847805,4.486422397058824,2.9031344976389373e-16,4.486422397058823,4.486422397058825,0.00023750164380943135,0.00010314606462479907,9.521912027036932e-07,0.0006082533451186423,-0.00028812828438503783,1.8136057939424606,-3.141565285659352,3.141525259954912,0.0742483709617079,1903.762968257408,-6515.832045308195,6470.542459723508,-0.023033966088928822,1903.7191336746312,-6838.352892231472,6527.368432255791,154217353.2028707,244023.96478718516,153644034.94041353,154468497.49870676,2432.1835619111093,1153.0924888622203,-892.4815402918006,6976.103114166945,7.974801239971917,57.07206947913988,-1075.1953394922998,1142.479826951309,4.816982422435239e-10,1.2345569483752884e-05,-4.22553205111749e-05,4.196148143631883e-05,-1.482763235559745e-10,1.2345289017564218e-05,-4.434625477771023e-05,4.232993521702965e-05,0.9999945102157356,1.7413270409945426e-08,0.9999944692856897,0.9999945282091866,4.817008897964373e-10,1.2345637270720358e-05,-4.225555256508397e-05,4.196171187443116e-05,-1.482771250347179e-10,1.2345356803033355e-05,-4.434649831324177e-05,4.233016767859952e-05,154218199.8232682,244022.62238539828,153644884.70286047,154469342.77374884,153707200.87326825,244022.6223853983,153133885.7528605,153958343.82374886,154217353.22637326,244023.9636448513,153644034.94906136,154468497.55541423,301.7974886705114,0.4775403596923209,300.6755389670771,302.288963164697,1.498846725764693e-08,1.0533156877056484e-12,1.4986558008066442e-08,1.4990654254258536e-08,4.486422397058824,0,1.0000000000000382e-10,bd3ccac628ee13db7807d40fc1699338,168.5831135380984,19,False,103.92189022354404,23.61163313028986,5.801641184670382,-85.48389584108918,0.7496228323235096,0.5645289351060845,1.9542770385770631,0.1561451395805913,1.9542770385770631,8185.696434374899,0.0001830961052348703,2.3584673292965703e-15,4.856405388038122e-08,4.8624017209357416e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
61,61,False,100000,5.327985916883555e-08,5.335451960254621e-08,19123.970403061307,-1.1114330915239823e-09,0.00019495391496202573,-0.0007492102750170092,0.0007264151594051252,-7.820413449254166e-09,0.00019493049233564567,-0.0007365149362801073,0.0007413452880328692,4.486422397058824,2.905443261667666e-16,4.486422397058823,4.486422397058825,0.0002533496902377937,0.0001087145819108276,3.315876714524186e-07,0.0007890852244434839,2.017007187505098e-05,1.81346327965579,-3.141577770608127,3.1415600964133064,-0.1356713586065354,2089.004186208142,-7893.9458384163745,7582.383957584524,-0.1346148394297269,2088.79093473102,-7624.803263506515,7850.555810647559,154219595.93229243,252487.5436945481,153598042.96925727,154475029.16075346,2683.5792875521174,1233.988368345329,-871.5605524730008,8218.943611058166,8.095845780930215,50.945726300622894,-442.7494899586439,511.77883075875525,-8.796468108923463e-10,1.3549718217022937e-05,-5.1187726563038754e-05,4.916856562792683e-05,-8.712925740447535e-10,1.354833808590041e-05,-4.944216057523953e-05,5.0906140894599444e-05,0.9999945103413098,1.804716977244648e-08,0.9999944658434745,0.9999945286651508,-8.796516387762343e-10,1.354979264828713e-05,-5.1188007643255324e-05,4.91688356258737e-05,-8.712973389320451e-10,1.3548412509615855e-05,-4.944243205992305e-05,5.090642042690556e-05,154220442.54532856,252486.1504831941,153598892.99607614,154475874.39464292,153709443.59532857,252486.1504831941,153087894.04607615,153964875.44464293,154219595.96059513,252487.53842880236,153598042.9878361,154475029.2120464,301.8018775681018,0.49410307102038875,300.5855354420516,302.30174522793624,1.498863592252875e-08,1.0769966231591199e-12,1.498668702835129e-08,1.49909117835892e-08,4.486422397058824,0,1.0000000000000382e-10,2eb766a67454410e178fa429c5f5082b,169.11277973924206,61,False,105.13231678735885,22.79384829075223,3.956531691057141,-85.4270066894743,0.4910272660556095,0.8581382667704639,2.07771791900973,0.1512453279415,2.07771791900973,8176.915762188844,0.00019495391496202573,2.8376612181775008e-15,5.326970262895693e-08,5.335451960254621e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
29,29,False,100000,4.614643741004743e-08,4.621116004923386e-08,18670.46498662599,7.7331372907006e-09,0.00015776272750839317,-0.0006270555709246497,0.000615826981439636,2.1583163313695837e-08,0.0001577500161167153,-0.0006266477648729705,0.0006203137479750572,4.486422397058824,2.906664806082228e-16,4.486422397058823,4.486422397058825,0.00020305088600420525,9.243637808921897e-05,7.787976395818297e-07,0.0006698126310438079,-2.4010870463042144e-06,1.8133800858517715,-3.1414100634784043,3.1415549864118524,0.05846916803112884,1671.023602729372,-7078.963954548269,6897.400512061093,0.2736446791785057,1670.9525518464814,-6916.681465902661,7036.602739356418,154294258.35883796,294540.00774829346,153559521.21807232,154593260.98634198,2113.7947745990004,1054.8316726585595,-649.8126191590682,7465.289041382938,9.122764325841635,59.337661786880545,-598.5898287971542,695.4693272275658,3.789747205798169e-10,1.0837502491629765e-05,-4.592068852347838e-05,4.474439455724715e-05,1.7752380199515938e-09,1.0837045702334598e-05,-4.4866647408113576e-05,4.5645604157482723e-05,0.9999945157028757,2.1033781956904805e-08,0.9999944629731077,0.9999945370460621,3.789767995944356e-10,1.0837562011243683e-05,-4.592094086436174e-05,4.4744640445475845e-05,1.7752477757774354e-09,1.0837105219483462e-05,-4.486689393765311e-05,4.5645854984172125e-05,154295104.55284098,294538.3832064612,153560371.46913728,154594105.5509141,153784105.602841,294538.3832064612,153049372.5191373,154083106.60091412,154294258.376947,294540.00124150177,153559521.24766648,154593261.0147036,301.94798747207017,0.5763972376194926,300.5101506943161,302.5331178291347,1.4988528036267745e-08,1.3311093055430936e-12,1.4986242127139398e-08,1.4991266511472074e-08,4.486422397058824,0,1.0000000000000382e-10,4bd93dc17418bc99511e6c46005bf1f8,169.11352607913167,29,False,104.0488281996934,20.29042555787713,2.499651444732564,-83.56182034254648,0.4844152795324614,0.5588475942758766,2.552482983930412,0.1377013913299407,2.552482983930412,8671.254042580724,0.00015776272750839317,2.1290885662737358e-15,4.614204770351805e-08,4.621116004923386e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
22,22,False,100000,5.001331884632591e-08,5.011248565234465e-08,19439.68529140371,7.095654188707513e-10,0.00016305922804118604,-0.0005889553708178517,0.000579074290644641,1.3716971239221077e-08,0.00016305406493015345,-0.0006173857396446884,0.0006057202379568115,4.486422397058824,2.8667669787746093e-16,4.486422397058823,4.486422397058825,0.00020953262333392933,9.628613548738297e-05,1.3910902530738856e-07,0.0006293017078767025,0.0004442484376927456,1.813450079377754,-3.1414493664195104,3.1415604932826775,-0.023310199958357168,1764.222002059932,-7028.178328611057,6790.422532237391,0.21447725767831416,1764.310596504013,-7123.732324353521,6829.102015137593,154300784.16671994,248231.3776409562,153687225.8622453,154550503.92387104,2228.8200441632744,1119.4676537616963,-846.3729759204857,7455.514544442285,10.712064642091024,65.64933069702356,-718.268994883711,1044.9738097387628,-1.5111938048111662e-10,1.1438883739662189e-05,-4.555435165613389e-05,4.401423038113065e-05,1.391083495783259e-09,1.1439459783505531e-05,-4.6174185081580455e-05,4.426339739525444e-05,0.9999945161707652,1.771860121158976e-08,0.9999944723154662,0.9999945340209295,-1.5112020948964326e-10,1.1438946528437214e-05,-4.5554601576378275e-05,4.401447185827495e-05,1.3910911372994225e-09,1.1439522575459578e-05,-4.6174438409680624e-05,4.4263640222976236e-05,154301630.3261131,248230.00874236945,153688075.39166996,154551348.7299444,153790631.37611312,248230.00874236945,153177076.44166997,154040349.77994442,154300784.18690175,248231.37185555842,153687225.87667698,154550503.96009064,301.9607580917986,0.48577400940328636,300.76006103666157,302.44944481773285,1.49885452374682e-08,1.0863932349873422e-12,1.4986574528979815e-08,1.4990824031554414e-08,4.486422397058824,0,1.0000000000000382e-10,4ee27d72f5a89265cc809fc020408f38,168.73367561984762,22,False,105.77175618728204,21.99228354325361,2.988865305821958,-84.43965588131007,0.588363062311012,0.8308063889124137,2.075675465289778,0.151267763203871,2.075675465289778,8201.357634093612,0.00016305922804118604,2.5009162094759494e-15,5.000916125547348e-08,5.011248565234465e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
47,47,False,100000,4.523400948147523e-08,4.528554668826123e-08,19605.911524339477,6.492699947041042e-09,0.00015520698103741883,-0.0006179041711761274,0.0005997706789456164,1.083731391060461e-09,0.00015520285118455753,-0.0006148101443989679,0.0006094315057426731,4.486422397058824,2.874873163115295e-16,4.486422397058823,4.486422397058825,0.0001995668120955438,9.137953562979573e-05,1.162453497198716e-06,0.0006557585528895318,-0.0011498172448783724,1.813427503451865,-3.1415472035184826,3.141552452479532,0.0693071749492258,1660.3238872092609,-7164.425852158232,6930.32753535793,-0.05183315221959081,1660.3790918384611,-6972.872710216252,7113.271004145223,154469609.6461236,310301.8939148561,153713663.62805185,154784145.87350193,2099.1843526166153,1050.297704495441,-678.8623093085894,7531.947568425596,7.875849635699247,61.4158220316584,-635.9700511788952,696.9875312704987,4.4847871832778e-10,1.0756294191739124e-05,-4.640965966994469e-05,4.4894714602733935e-05,-3.3362368724628594e-10,1.075665605440618e-05,-4.517005054266134e-05,4.607800795662459e-05,0.9999945281421053,2.2083036527880655e-08,0.9999944740427451,0.999994550514941,4.4848117052397505e-10,1.0756353135894797e-05,-4.640991398121679e-05,4.4894960623401565e-05,-3.3362549084756233e-10,1.075671500059085e-05,-4.5170298071619344e-05,4.6078260448020194e-05,154470454.8796493,310300.1866410771,153714513.02770332,154784989.3939311,153959455.92964932,310300.1866410771,153203514.07770333,154273990.4439311,154469609.66398317,310301.8874811471,153713663.65882075,154784145.89922464,302.29113950165515,0.6072423175058914,300.8117981997876,302.90666819164915,1.498819097212354e-08,1.3311997357582396e-12,1.4985919722117574e-08,1.4990907957028687e-08,4.486422397058824,0,1.0000000000000382e-10,91fb13b4bae04b5ea2aa12dcbac9fa1d,169.0877622956429,47,False,105.14232096642984,22.676263550032417,2.209910399368924,-82.07070790200872,0.4885705864725386,0.4636992195123547,2.554635877202044,0.1414466296462913,2.554635877202044,8693.50208785478,0.00015520698103741883,2.0459972860425907e-15,4.523270151165626e-08,4.528554668826123e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
10,10,False,100000,4.454457070538348e-08,4.460304303331559e-08,19668.189344595867,1.0679512167355283e-08,0.00014679596340616362,-0.0005924826204551977,0.0005859609028492757,-7.186503931759624e-09,0.00014678573195442426,-0.0006026481256770418,0.0005793702266250037,4.486422397058824,2.8991917744657527e-16,4.486422397058823,4.486422397058825,0.00018819886790712436,8.761445235755561e-05,9.89681141641964e-07,0.0006343562257998499,-0.00021066578931567244,1.8133540021724726,-3.1415766541174945,3.1415216086796,0.14591572786680398,1566.872452259672,-7064.177938886808,6896.856220517961,-0.10921016073720434,1566.8154395375582,-6976.611855628077,6949.640950773827,154489558.7486901,295053.37176535395,153764610.91583028,154785894.63038287,1965.5412466913162,1020.6741423288506,-1026.0839019253226,7489.773410321303,10.608170040286508,68.9877228684626,-630.4087932949177,953.6891379853583,9.445302208345127e-10,1.0148596684653557e-05,-4.5747318757040214e-05,4.466508924478002e-05,-7.051435717316722e-10,1.0148231897408387e-05,-4.5181273580544056e-05,4.500530991516124e-05,0.9999945295742203,2.0982083081881043e-08,0.9999944777593098,0.9999945506431482,9.445353885090552e-10,1.0148652273420642e-05,-4.57475692954349e-05,4.4665333866473496e-05,-7.051474091730538e-10,1.0148287484226347e-05,-4.5181521028882555e-05,4.500555638720727e-05,154490403.8707874,295051.7497872151,153765460.02910656,154786738.1398114,153979404.92078745,295051.7497872151,153254461.07910657,154275739.1898114,154489558.76459113,295053.36653206934,153764610.94164634,154785894.65463462,302.33017870347373,0.5774018709572986,300.91149899448243,302.91009040196934,1.4988093264069024e-08,1.2717475156164107e-12,1.49858838757614e-08,1.4990693726785334e-08,4.486422397058824,0,1.0000000000000382e-10,d8c59669913f8831aa303070ea4b369a,169.08673607548369,10,False,105.13193675717588,23.04018747929817,2.896535866714283,-82.07100759500038,0.5400915907074252,0.5588475942758766,2.3881164492996665,0.1419669903396236,2.3881164492996665,8682.540370961651,0.00014679596340616362,1.9832170813142056e-15,4.453332551375661e-08,4.460304303331559e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
20,20,False,100000,5.001331884632591e-08,5.011248565234465e-08,19439.68529140371,7.095654188707513e-10,0.00016305922804118604,-0.0005889553708178517,0.000579074290644641,1.3716971239221077e-08,0.00016305406493015345,-0.0006173857396446884,0.0006057202379568115,4.486422397058824,2.8667669787746093e-16,4.486422397058823,4.486422397058825,0.00020953262333392933,9.628613548738297e-05,1.3910902530738856e-07,0.0006293017078767025,0.0004442484376927456,1.813450079377754,-3.1414493664195104,3.1415604932826775,-0.023310199958357168,1764.222002059932,-7028.178328611057,6790.422532237391,0.21447725767831416,1764.310596504013,-7123.732324353521,6829.102015137593,154300784.16671994,248231.3776409562,153687225.8622453,154550503.92387104,2228.8200441632744,1119.4676537616963,-846.3729759204857,7455.514544442285,10.712064642091024,65.64933069702356,-718.268994883711,1044.9738097387628,-1.5111938048111662e-10,1.1438883739662189e-05,-4.555435165613389e-05,4.401423038113065e-05,1.391083495783259e-09,1.1439459783505531e-05,-4.6174185081580455e-05,4.426339739525444e-05,0.9999945161707652,1.771860121158976e-08,0.9999944723154662,0.9999945340209295,-1.5112020948964326e-10,1.1438946528437214e-05,-4.5554601576378275e-05,4.401447185827495e-05,1.3910911372994225e-09,1.1439522575459578e-05,-4.6174438409680624e-05,4.4263640222976236e-05,154301630.3261131,248230.00874236945,153688075.39166996,154551348.7299444,153790631.37611312,248230.00874236945,153177076.44166997,154040349.77994442,154300784.18690175,248231.37185555842,153687225.87667698,154550503.96009064,301.9607580917986,0.48577400940328636,300.76006103666157,302.44944481773285,1.49885452374682e-08,1.0863932349873422e-12,1.4986574528979815e-08,1.4990824031554414e-08,4.486422397058824,0,1.0000000000000382e-10,20c10aec93eec3113a8e486e093df0af,168.73367561984762,20,False,105.77175618728204,21.99228354325361,2.988865305821958,-84.43965588131007,0.588363062311012,0.8308063889124137,2.075675465289778,0.151267763203871,2.075675465289778,8220.964724085294,0.00016305922804118604,2.5009162094759494e-15,5.000916125547348e-08,5.011248565234465e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
0,0,False,100000,4.454457070538348e-08,4.460304303331559e-08,19668.189344595867,1.0679512167355283e-08,0.00014679596340616362,-0.0005924826204551977,0.0005859609028492757,-7.186503931759624e-09,0.00014678573195442426,-0.0006026481256770418,0.0005793702266250037,4.486422397058824,2.8991917744657527e-16,4.486422397058823,4.486422397058825,0.00018819886790712436,8.761445235755561e-05,9.89681141641964e-07,0.0006343562257998499,-0.00021066578931567244,1.8133540021724726,-3.1415766541174945,3.1415216086796,0.14591572786680398,1566.872452259672,-7064.177938886808,6896.856220517961,-0.10921016073720434,1566.8154395375582,-6976.611855628077,6949.640950773827,154489558.7486901,295053.37176535395,153764610.91583028,154785894.63038287,1965.5412466913162,1020.6741423288506,-1026.0839019253226,7489.773410321303,10.608170040286508,68.9877228684626,-630.4087932949177,953.6891379853583,9.445302208345127e-10,1.0148596684653557e-05,-4.5747318757040214e-05,4.466508924478002e-05,-7.051435717316722e-10,1.0148231897408387e-05,-4.5181273580544056e-05,4.500530991516124e-05,0.9999945295742203,2.0982083081881043e-08,0.9999944777593098,0.9999945506431482,9.445353885090552e-10,1.0148652273420642e-05,-4.57475692954349e-05,4.4665333866473496e-05,-7.051474091730538e-10,1.0148287484226347e-05,-4.5181521028882555e-05,4.500555638720727e-05,154490403.8707874,295051.7497872151,153765460.02910656,154786738.1398114,153979404.92078745,295051.7497872151,153254461.07910657,154275739.1898114,154489558.76459113,295053.36653206934,153764610.94164634,154785894.65463462,302.33017870347373,0.5774018709572986,300.91149899448243,302.91009040196934,1.4988093264069024e-08,1.2717475156164107e-12,1.49858838757614e-08,1.4990693726785334e-08,4.486422397058824,0,1.0000000000000382e-10,b2dee802631bb7b406fb2e896e8c9646,169.08673607548369,0,False,105.13193675717588,23.04018747929817,2.896535866714283,-82.07100759500038,0.5400915907074252,0.5588475942758766,2.3881164492996665,0.1419669903396236,2.3881164492996665,8618.318742871284,0.00014679596340616362,1.9832170813142056e-15,4.453332551375661e-08,4.460304303331559e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
1,1,False,100000,4.454457070538348e-08,4.460304303331559e-08,19668.189344595867,1.0679512167355283e-08,0.00014679596340616362,-0.0005924826204551977,0.0005859609028492757,-7.186503931759624e-09,0.00014678573195442426,-0.0006026481256770418,0.0005793702266250037,4.486422397058824,2.8991917744657527e-16,4.486422397058823,4.486422397058825,0.00018819886790712436,8.761445235755561e-05,9.89681141641964e-07,0.0006343562257998499,-0.00021066578931567244,1.8133540021724726,-3.1415766541174945,3.1415216086796,0.14591572786680398,1566.872452259672,-7064.177938886808,6896.856220517961,-0.10921016073720434,1566.8154395375582,-6976.611855628077,6949.640950773827,154489558.7486901,295053.37176535395,153764610.91583028,154785894.63038287,1965.5412466913162,1020.6741423288506,-1026.0839019253226,7489.773410321303,10.608170040286508,68.9877228684626,-630.4087932949177,953.6891379853583,9.445302208345127e-10,1.0148596684653557e-05,-4.5747318757040214e-05,4.466508924478002e-05,-7.051435717316722e-10,1.0148231897408387e-05,-4.5181273580544056e-05,4.500530991516124e-05,0.9999945295742203,2.0982083081881043e-08,0.9999944777593098,0.9999945506431482,9.445353885090552e-10,1.0148652273420642e-05,-4.57475692954349e-05,4.4665333866473496e-05,-7.051474091730538e-10,1.0148287484226347e-05,-4.5181521028882555e-05,4.500555638720727e-05,154490403.8707874,295051.7497872151,153765460.02910656,154786738.1398114,153979404.92078745,295051.7497872151,153254461.07910657,154275739.1898114,154489558.76459113,295053.36653206934,153764610.94164634,154785894.65463462,302.33017870347373,0.5774018709572986,300.91149899448243,302.91009040196934,1.4988093264069024e-08,1.2717475156164107e-12,1.49858838757614e-08,1.4990693726785334e-08,4.486422397058824,0,1.0000000000000382e-10,c4b6e573ab5c93cd947bd3fbbbe70d02,169.08673607548369,1,False,105.13193675717588,23.04018747929817,2.896535866714283,-82.07100759500038,0.5400915907074252,0.5588475942758766,2.3881164492996665,0.1419669903396236,2.3881164492996665,8609.646324737929,0.00014679596340616362,1.9832170813142056e-15,4.453332551375661e-08,4.460304303331559e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
2,2,False,100000,4.454457070538348e-08,4.460304303331559e-08,19668.189344595867,1.0679512167355283e-08,0.00014679596340616362,-0.0005924826204551977,0.0005859609028492757,-7.186503931759624e-09,0.00014678573195442426,-0.0006026481256770418,0.0005793702266250037,4.486422397058824,2.8991917744657527e-16,4.486422397058823,4.486422397058825,0.00018819886790712436,8.761445235755561e-05,9.89681141641964e-07,0.0006343562257998499,-0.00021066578931567244,1.8133540021724726,-3.1415766541174945,3.1415216086796,0.14591572786680398,1566.872452259672,-7064.177938886808,6896.856220517961,-0.10921016073720434,1566.8154395375582,-6976.611855628077,6949.640950773827,154489558.7486901,295053.37176535395,153764610.91583028,154785894.63038287,1965.5412466913162,1020.6741423288506,-1026.0839019253226,7489.773410321303,10.608170040286508,68.9877228684626,-630.4087932949177,953.6891379853583,9.445302208345127e-10,1.0148596684653557e-05,-4.5747318757040214e-05,4.466508924478002e-05,-7.051435717316722e-10,1.0148231897408387e-05,-4.5181273580544056e-05,4.500530991516124e-05,0.9999945295742203,2.0982083081881043e-08,0.9999944777593098,0.9999945506431482,9.445353885090552e-10,1.0148652273420642e-05,-4.57475692954349e-05,4.4665333866473496e-05,-7.051474091730538e-10,1.0148287484226347e-05,-4.5181521028882555e-05,4.500555638720727e-05,154490403.8707874,295051.7497872151,153765460.02910656,154786738.1398114,153979404.92078745,295051.7497872151,153254461.07910657,154275739.1898114,154489558.76459113,295053.36653206934,153764610.94164634,154785894.65463462,302.33017870347373,0.5774018709572986,300.91149899448243,302.91009040196934,1.4988093264069024e-08,1.2717475156164107e-12,1.49858838757614e-08,1.4990693726785334e-08,4.486422397058824,0,1.0000000000000382e-10,99e48d8ac3e4d7cc01302d1ce428e03b,169.08673607548369,2,False,105.13193675717588,23.04018747929817,2.896535866714283,-82.07100759500038,0.5400915907074252,0.5588475942758766,2.3881164492996665,0.1419669903396236,2.3881164492996665,8657.364356900565,0.00014679596340616362,1.9832170813142056e-15,4.453332551375661e-08,4.460304303331559e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
3,3,False,100000,4.454457070538348e-08,4.460304303331559e-08,19668.189344595867,1.0679512167355283e-08,0.00014679596340616362,-0.0005924826204551977,0.0005859609028492757,-7.186503931759624e-09,0.00014678573195442426,-0.0006026481256770418,0.0005793702266250037,4.486422397058824,2.8991917744657527e-16,4.486422397058823,4.486422397058825,0.00018819886790712436,8.761445235755561e-05,9.89681141641964e-07,0.0006343562257998499,-0.00021066578931567244,1.8133540021724726,-3.1415766541174945,3.1415216086796,0.14591572786680398,1566.872452259672,-7064.177938886808,6896.856220517961,-0.10921016073720434,1566.8154395375582,-6976.611855628077,6949.640950773827,154489558.7486901,295053.37176535395,153764610.91583028,154785894.63038287,1965.5412466913162,1020.6741423288506,-1026.0839019253226,7489.773410321303,10.608170040286508,68.9877228684626,-630.4087932949177,953.6891379853583,9.445302208345127e-10,1.0148596684653557e-05,-4.5747318757040214e-05,4.466508924478002e-05,-7.051435717316722e-10,1.0148231897408387e-05,-4.5181273580544056e-05,4.500530991516124e-05,0.9999945295742203,2.0982083081881043e-08,0.9999944777593098,0.9999945506431482,9.445353885090552e-10,1.0148652273420642e-05,-4.57475692954349e-05,4.4665333866473496e-05,-7.051474091730538e-10,1.0148287484226347e-05,-4.5181521028882555e-05,4.500555638720727e-05,154490403.8707874,295051.7497872151,153765460.02910656,154786738.1398114,153979404.92078745,295051.7497872151,153254461.07910657,154275739.1898114,154489558.76459113,295053.36653206934,153764610.94164634,154785894.65463462,302.33017870347373,0.5774018709572986,300.91149899448243,302.91009040196934,1.4988093264069024e-08,1.2717475156164107e-12,1.49858838757614e-08,1.4990693726785334e-08,4.486422397058824,0,1.0000000000000382e-10,182107c945b57e0b953631e105d8a737,169.08673607548369,3,False,105.13193675717588,23.04018747929817,2.896535866714283,-82.07100759500038,0.5400915907074252,0.5588475942758766,2.3881164492996665,0.1419669903396236,2.3881164492996665,4341.350634879433,0.00014679596340616362,1.9832170813142056e-15,4.453332551375661e-08,4.460304303331559e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
4,4,False,100000,4.454457070538348e-08,4.460304303331559e-08,19668.189344595867,1.0679512167355283e-08,0.00014679596340616362,-0.0005924826204551977,0.0005859609028492757,-7.186503931759624e-09,0.00014678573195442426,-0.0006026481256770418,0.0005793702266250037,4.486422397058824,2.8991917744657527e-16,4.486422397058823,4.486422397058825,0.00018819886790712436,8.761445235755561e-05,9.89681141641964e-07,0.0006343562257998499,-0.00021066578931567244,1.8133540021724726,-3.1415766541174945,3.1415216086796,0.14591572786680398,1566.872452259672,-7064.177938886808,6896.856220517961,-0.10921016073720434,1566.8154395375582,-6976.611855628077,6949.640950773827,154489558.7486901,295053.37176535395,153764610.91583028,154785894.63038287,1965.5412466913162,1020.6741423288506,-1026.0839019253226,7489.773410321303,10.608170040286508,68.9877228684626,-630.4087932949177,953.6891379853583,9.445302208345127e-10,1.0148596684653557e-05,-4.5747318757040214e-05,4.466508924478002e-05,-7.051435717316722e-10,1.0148231897408387e-05,-4.5181273580544056e-05,4.500530991516124e-05,0.9999945295742203,2.0982083081881043e-08,0.9999944777593098,0.9999945506431482,9.445353885090552e-10,1.0148652273420642e-05,-4.57475692954349e-05,4.4665333866473496e-05,-7.051474091730538e-10,1.0148287484226347e-05,-4.5181521028882555e-05,4.500555638720727e-05,154490403.8707874,295051.7497872151,153765460.02910656,154786738.1398114,153979404.92078745,295051.7497872151,153254461.07910657,154275739.1898114,154489558.76459113,295053.36653206934,153764610.94164634,154785894.65463462,302.33017870347373,0.5774018709572986,300.91149899448243,302.91009040196934,1.4988093264069024e-08,1.2717475156164107e-12,1.49858838757614e-08,1.4990693726785334e-08,4.486422397058824,0,1.0000000000000382e-10,7648bdbd537aa9e2c222e57758cb984e,169.08673607548369,4,False,105.13193675717588,23.04018747929817,2.896535866714283,-82.07100759500038,0.5400915907074252,0.5588475942758766,2.3881164492996665,0.1419669903396236,2.3881164492996665,4093.8497639633715,0.00014679596340616362,1.9832170813142056e-15,4.453332551375661e-08,4.460304303331559e-08,mm,ps,100,pC,100000,5,meV,0.425,0.3,79.5,79.5,5.5,6.0,0,0,10,0,0,1,0
